buoyant_kernel::engine::arrow_utils::to_json_bytes	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	4	0	serialize an arrow RecordBatch to a JSON string by appending to a buffer.
buoyant_kernel::engine::ensure_data_types::DataTypeCompat	enum	buoyant_kernel	api/buoyant_kernel.engine.ensure_data_types.md	1	0	Capture the compatibility between two data-types, as passed to [`ensure_data_types`]
buoyant_kernel::engine::ensure_data_types::ValidationMode	enum	buoyant_kernel	api/buoyant_kernel.engine.ensure_data_types.md	1	1	Controls how `ensure_data_types` validates struct fields and metadata.
buoyant_kernel::engine::ensure_data_types::ensure_data_types	function	buoyant_kernel	api/buoyant_kernel.engine.ensure_data_types.md	1	0	Ensure a kernel data type matches an arrow data type. This only ensures that the actual "type" is the same, but does so recursively into structs, and ensures lists and maps have the correct associated types as well.
buoyant_kernel::engine::parquet_row_group_skipping::ParquetRowGroupSkipping	trait	buoyant_kernel	api/buoyant_kernel.engine.parquet_row_group_skipping.md	1	2	An extension trait for [`ArrowReaderBuilder`] that injects row group skipping capability.
buoyant_kernel::engine::reader_options	function	buoyant_kernel	api/buoyant_kernel.engine.md	3	0	Returns the standard [`ArrowReaderOptions`] for all default engine parquet reads.
buoyant_kernel::engine::writer_options	function	buoyant_kernel	api/buoyant_kernel.engine.md	3	0	Returns the standard [`ArrowWriterOptions`] for all kernel parquet writes.
buoyant_kernel::engine_data::EngineData	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	6	Any type that an engine wants to return as "data" needs to implement this trait. The bulk of the work is in the [`EngineData::visit_rows`] method. See the docs for that method for more details. ```rust # use buoyant_kernel as delta_kernel;…
buoyant_kernel::engine_data::FilteredEngineData	struct	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	8	Engine data paired with a selection vector indicating which rows are logically selected.
buoyant_kernel::engine_data::FilteredRowVisitor	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	3	A visitor that processes [`FilteredEngineData`] with automatic row filtering.
buoyant_kernel::engine_data::GetData	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	14	When calling back into a [`RowVisitor`], the engine needs to provide a slice of items that implement this trait. This allows type_safe extraction from the raw data by the kernel. By default all these methods will return an `Error` that an…
buoyant_kernel::engine_data::ListItem	struct	buoyant_kernel	api/buoyant_kernel.engine_data.md	1	5	A pre-resolved view into a single row's list of strings. The string array type is resolved once at construction, so subsequent element accesses use virtual dispatch rather than repeated downcasting.
buoyant_kernel::engine_data::MapItem	struct	buoyant_kernel	api/buoyant_kernel.engine_data.md	1	3	A pre-resolved view into a single row's map of string keys to string values. Like [`ListItem`], the string array types are resolved once at construction.
buoyant_kernel::engine_data::RowIndexIterator	struct	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	2	An iterator over the indices of selected rows in an engine-data batch.
buoyant_kernel::engine_data::RowVisitor	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	2	3	A `RowVisitor` can be called back to visit extracted data. Aside from calling [`RowVisitor::visit`] on the visitor passed to [`EngineData::visit_rows`], engines do not need to worry about this trait.
buoyant_kernel::engine_data::StringArrayAccessor	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	1	4	Uniform read access to a string array, abstracting over the various string representations that list and map columns may use (e.g. Utf8, LargeUtf8, Utf8View). Engines implement this for their string array types so that [`ListItem`] and [`M…
buoyant_kernel::engine_data::TypedGetData	trait	buoyant_kernel	api/buoyant_kernel.engine_data.md	1	2	This is a convenience wrapper over `GetData` to allow code like: `let name: Option<String> = getters[1].get_opt(row_index, "metadata.name")?;`
buoyant_kernel::error::DeltaResult	type_alias	buoyant_kernel	api/buoyant_kernel.error.md	2	1	A [`std::result::Result`] that has the kernel [`Error`] as the error variant
buoyant_kernel::error::DeltaResultIterator	type_alias	buoyant_kernel	api/buoyant_kernel.error.md	2	0	A boxed, `Send` iterator of [`DeltaResult<T>`] items.
buoyant_kernel::error::DeltaResultIteratorStatic	type_alias	buoyant_kernel	api/buoyant_kernel.error.md	2	0	`'static` counterpart to [`DeltaResultIterator`] for cases where the iterator does not reference borrowed data.
buoyant_kernel::error::Error	enum	buoyant_kernel	api/buoyant_kernel.error.md	2	42	All the types of errors that the kernel can run into
buoyant_kernel::expressions::BinaryExpression	struct	buoyant_kernel	api/buoyant_kernel.expressions.md	1	5	
buoyant_kernel::expressions::BinaryExpressionOp	enum	buoyant_kernel	api/buoyant_kernel.expressions.md	1	7	A binary expression operator.
buoyant_kernel::expressions::BinaryPredicate	struct	buoyant_kernel	api/buoyant_kernel.expressions.md	1	5	
buoyant_kernel::expressions::BinaryPredicateOp	enum	buoyant_kernel	api/buoyant_kernel.expressions.md	1	7	A binary predicate operator.
buoyant_kernel::expressions::Expression	enum	buoyant_kernel	api/buoyant_kernel.expressions.md	2	40	A SQL expression.
buoyant_kernel::expressions::ExpressionRef	type_alias	buoyant_kernel	api/buoyant_kernel.expressions.md	2	1	
