opentelemetry::trace_context::SpanId	from	core::convert::From	supported	fn from(value: u64) -> Self	-
opentelemetry::trace_context::SpanId	from_bytes	-	supported	const fn from_bytes(bytes: [u8; 8]) -> Self	Create a span id from its representation as a byte array.
opentelemetry::trace_context::SpanId	from_hex	-	supported	fn from_hex(hex: &str) -> Result<Self, ParseIntError>	Converts a string in base 16 to a span id.
opentelemetry::trace_context::SpanId	to_bytes	-	supported	const fn to_bytes(self) -> [u8; 8]	Return the representation of this span id as a byte array.
opentelemetry::trace_context::TraceFlags	bitand	core::ops::bit::BitAnd	supported	fn bitand(self, rhs: Self) -> Self::Output	-
opentelemetry::trace_context::TraceFlags	bitor	core::ops::bit::BitOr	supported	fn bitor(self, rhs: Self) -> Self::Output	-
opentelemetry::trace_context::TraceFlags	fmt	core::fmt::LowerHex	supported	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	-
opentelemetry::trace_context::TraceFlags	is_sampled	-	supported	fn is_sampled(&self) -> bool	Returns `true` if the `sampled` flag is set
opentelemetry::trace_context::TraceFlags	new	-	supported	const fn new(flags: u8) -> Self	Construct new trace flags
opentelemetry::trace_context::TraceFlags	not	core::ops::bit::Not	supported	fn not(self) -> Self::Output	-
opentelemetry::trace_context::TraceFlags	to_u8	-	supported	fn to_u8(self) -> u8	Returns the flags as a `u8`
opentelemetry::trace_context::TraceFlags	with_sampled	-	supported	fn with_sampled(&self, sampled: bool) -> Self	Returns copy of the current flags with the `sampled` flag set.
opentelemetry::trace_context::TraceId	fmt	core::fmt::Display	supported	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	-
opentelemetry::trace_context::TraceId	fmt	core::fmt::LowerHex	supported	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	-
opentelemetry::trace_context::TraceId	from	core::convert::From	supported	fn from(value: u128) -> Self	-
opentelemetry::trace_context::TraceId	from_bytes	-	supported	const fn from_bytes(bytes: [u8; 16]) -> Self	Create a trace id from its representation as a byte array.
opentelemetry::trace_context::TraceId	from_hex	-	supported	fn from_hex(hex: &str) -> Result<Self, ParseIntError>	Converts a string in base 16 to a trace id.
opentelemetry::trace_context::TraceId	to_bytes	-	supported	const fn to_bytes(self) -> [u8; 16]	Return the representation of this trace id as a byte array.
opentelemetry_otlp::Protocol	deserialize	serde_core::de::Deserialize	supported	fn deserialize<__D>(__deserializer: __D) -> _serde::__private226::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	-
opentelemetry_otlp::Protocol	serialize	serde_core::ser::Serialize	supported	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private226::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	-
opentelemetry_otlp::exporter::Compression	deserialize	serde_core::de::Deserialize	supported	fn deserialize<__D>(__deserializer: __D) -> _serde::__private226::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	-
opentelemetry_otlp::exporter::Compression	fmt	core::fmt::Display	supported	fn fmt(&self, f: &mut Formatter<'_>) -> std::fmt::Result	-
opentelemetry_otlp::exporter::Compression	from_str	core::str::traits::FromStr	supported	fn from_str(s: &str) -> Result<Self, Self::Err>	-
opentelemetry_otlp::exporter::Compression	serialize	serde_core::ser::Serialize	supported	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private226::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	-
opentelemetry_otlp::exporter::ExporterBuildError	fmt	core::fmt::Display	supported	fn fmt(&self, __formatter: &mut ::core::fmt::Formatter<'_>) -> ::core::fmt::Result	-
opentelemetry_otlp::exporter::HasExportConfig	export_config	-	supported	fn export_config(&mut self) -> &mut ExportConfig	Return a mutable reference to the [ExportConfig] within the exporter builders.
opentelemetry_otlp::exporter::WithExportConfig	with_endpoint	-	supported	fn with_endpoint<T: Into<String>>(self, endpoint: T) -> Self	Set the address of the OTLP collector. If not set or set to empty string, the default address is used.
opentelemetry_otlp::exporter::WithExportConfig	with_export_config	-	supported	fn with_export_config(self, export_config: ExportConfig) -> Self	Set export config. This will override all previous configurations.
opentelemetry_otlp::exporter::WithExportConfig	with_protocol	-	supported	fn with_protocol(self, protocol: Protocol) -> Self	Set the protocol to use when communicating with the collector.
opentelemetry_otlp::exporter::WithExportConfig	with_timeout	-	supported	fn with_timeout(self, timeout: Duration) -> Self	Set the timeout to the collector.
opentelemetry_otlp::exporter::http::HasHttpConfig	http_client_config	-	supported	fn http_client_config(&mut self) -> &mut HttpConfig	Return a mutable reference to the config within the exporter builders.
opentelemetry_otlp::exporter::http::HttpExporterBuilder	build_log_exporter	-	supported	fn build_log_exporter(self) -> Result<LogExporter, ExporterBuildError>	Create a log exporter with the current configuration
opentelemetry_otlp::exporter::http::HttpExporterBuilder	build_metrics_exporter	-	supported	fn build_metrics_exporter(self, temporality: opentelemetry_sdk::metrics::Temporality) -> Result<MetricExporter, ExporterBuildError>	Create a metrics exporter with the current configuration
opentelemetry_otlp::exporter::http::HttpExporterBuilder	build_span_exporter	-	supported	fn build_span_exporter(self) -> Result<SpanExporter, ExporterBuildError>	Create a log exporter with the current configuration
opentelemetry_otlp::exporter::http::HttpExporterBuilder	export_config	opentelemetry_otlp::exporter::HasExportConfig	supported	fn export_config(&mut self) -> &mut ExportConfig	-
opentelemetry_otlp::exporter::http::HttpExporterBuilder	http_client_config	opentelemetry_otlp::exporter::http::HasHttpConfig	supported	fn http_client_config(&mut self) -> &mut HttpConfig	-
opentelemetry_otlp::exporter::http::WithHttpConfig	with_compression	-	supported	fn with_compression(self, compression: Compression) -> Self	Set the compression algorithm to use when communicating with the collector.
opentelemetry_otlp::exporter::http::WithHttpConfig	with_headers	-	supported	fn with_headers(self, headers: HashMap<String, String>) -> Self	Set additional headers to send to the collector.
opentelemetry_otlp::exporter::http::WithHttpConfig	with_http_client	-	supported	fn with_http_client<T: HttpClient + 'static>(self, client: T) -> Self	Assign client implementation
opentelemetry_otlp::exporter::tonic::HasTonicConfig	tonic_config	-	supported	fn tonic_config(&mut self) -> &mut TonicConfig	Return a mutable reference to the export config within the exporter builders.
opentelemetry_otlp::exporter::tonic::TonicExporterBuilder	export_config	opentelemetry_otlp::exporter::HasExportConfig	supported	fn export_config(&mut self) -> &mut ExportConfig	-
opentelemetry_otlp::exporter::tonic::TonicExporterBuilder	tonic_config	opentelemetry_otlp::exporter::tonic::HasTonicConfig	supported	fn tonic_config(&mut self) -> &mut TonicConfig	-
opentelemetry_otlp::exporter::tonic::WithTonicConfig	with_channel	-	supported	fn with_channel(self, channel: tonic::transport::Channel) -> Self	Use `channel` as tonic's transport channel. this will override tls config and should only be used when working with non-HTTP transports.
opentelemetry_otlp::exporter::tonic::WithTonicConfig	with_compression	-	supported	fn with_compression(self, compression: Compression) -> Self	Set the compression algorithm to use when communicating with the collector.
opentelemetry_otlp::exporter::tonic::WithTonicConfig	with_interceptor	-	supported	fn with_interceptor<I>(self, interceptor: I) -> Self where I: tonic::service::Interceptor + Clone + Send + Sync + 'static	Use a custom `interceptor` to modify each outbound request. This can be used to modify the gRPC metadata, for example to inject auth tokens.
opentelemetry_otlp::exporter::tonic::WithTonicConfig	with_metadata	-	supported	fn with_metadata(self, metadata: MetadataMap) -> Self	Set custom metadata entries to send to the collector.
opentelemetry_otlp::exporter::tonic::WithTonicConfig	with_tls_config	-	supported	fn with_tls_config(self, tls_config: ClientTlsConfig) -> Self	Set the TLS settings for the collector endpoint.
opentelemetry_otlp::logs::LogExporter	builder	-	supported	fn builder() -> LogExporterBuilder<NoExporterBuilderSet>	Obtain a builder to configure a [LogExporter].
opentelemetry_otlp::logs::LogExporter	export	opentelemetry_sdk::logs::export::LogExporter	supported	async fn export(&self, batch: LogBatch<'_>) -> OTelSdkResult	-
opentelemetry_otlp::logs::LogExporter	set_resource	opentelemetry_sdk::logs::export::LogExporter	supported	fn set_resource(&mut self, resource: &opentelemetry_sdk::Resource)	-
opentelemetry_otlp::logs::LogExporter	shutdown_with_timeout	opentelemetry_sdk::logs::export::LogExporter	supported	fn shutdown_with_timeout(&self, _timeout: time::Duration) -> OTelSdkResult	-
opentelemetry_otlp::logs::LogExporterBuilder	build	-	supported	fn build(self) -> Result<LogExporter, ExporterBuildError>	Build the [LogExporter] with the HTTP transport.
opentelemetry_otlp::logs::LogExporterBuilder	build	-	supported	fn build(self) -> Result<LogExporter, ExporterBuildError>	Build the [LogExporter] with the gRPC Tonic transport.
opentelemetry_otlp::logs::LogExporterBuilder	export_config	opentelemetry_otlp::exporter::HasExportConfig	supported	fn export_config(&mut self) -> &mut ExportConfig	-
opentelemetry_otlp::logs::LogExporterBuilder	http_client_config	opentelemetry_otlp::exporter::http::HasHttpConfig	supported	fn http_client_config(&mut self) -> &mut exporter::http::HttpConfig	-
opentelemetry_otlp::logs::LogExporterBuilder	new	-	supported	fn new() -> Self	Create a new [LogExporterBuilder] with default settings.
opentelemetry_otlp::logs::LogExporterBuilder	tonic_config	opentelemetry_otlp::exporter::tonic::HasTonicConfig	supported	fn tonic_config(&mut self) -> &mut TonicConfig	-
opentelemetry_otlp::logs::LogExporterBuilder	with_http	-	supported	fn with_http(self) -> LogExporterBuilder<HttpExporterBuilderSet>	With the HTTP transport.
opentelemetry_otlp::logs::LogExporterBuilder	with_tonic	-	supported	fn with_tonic(self) -> LogExporterBuilder<TonicExporterBuilderSet>	With the gRPC Tonic transport.
opentelemetry_otlp::metric::MetricExporter	builder	-	supported	fn builder() -> MetricExporterBuilder<NoExporterBuilderSet>	Obtain a builder to configure a [MetricExporter].
opentelemetry_otlp::metric::MetricExporter	export	opentelemetry_sdk::metrics::exporter::PushMetricExporter	supported	async fn export(&self, metrics: &ResourceMetrics) -> OTelSdkResult	-
opentelemetry_otlp::metric::MetricExporter	force_flush	opentelemetry_sdk::metrics::exporter::PushMetricExporter	supported	fn force_flush(&self) -> OTelSdkResult	-
opentelemetry_otlp::metric::MetricExporter	shutdown	opentelemetry_sdk::metrics::exporter::PushMetricExporter	supported	fn shutdown(&self) -> OTelSdkResult	-
opentelemetry_otlp::metric::MetricExporter	shutdown_with_timeout	opentelemetry_sdk::metrics::exporter::PushMetricExporter	supported	fn shutdown_with_timeout(&self, _timeout: std::time::Duration) -> OTelSdkResult	-
opentelemetry_otlp::metric::MetricExporter	temporality	opentelemetry_sdk::metrics::exporter::PushMetricExporter	supported	fn temporality(&self) -> Temporality	-
opentelemetry_otlp::metric::MetricExporterBuilder	build	-	supported	fn build(self) -> Result<MetricExporter, ExporterBuildError>	Build the [MetricExporter] with the HTTP transport.
opentelemetry_otlp::metric::MetricExporterBuilder	build	-	supported	fn build(self) -> Result<MetricExporter, ExporterBuildError>	Build the [MetricExporter] with the gRPC Tonic transport.
opentelemetry_otlp::metric::MetricExporterBuilder	export_config	opentelemetry_otlp::exporter::HasExportConfig	supported	fn export_config(&mut self) -> &mut ExportConfig	-
opentelemetry_otlp::metric::MetricExporterBuilder	http_client_config	opentelemetry_otlp::exporter::http::HasHttpConfig	supported	fn http_client_config(&mut self) -> &mut exporter::http::HttpConfig	-
opentelemetry_otlp::metric::MetricExporterBuilder	new	-	supported	fn new() -> Self	Create a new [MetricExporterBuilder] with default settings.
opentelemetry_otlp::metric::MetricExporterBuilder	tonic_config	opentelemetry_otlp::exporter::tonic::HasTonicConfig	supported	fn tonic_config(&mut self) -> &mut TonicConfig	-
opentelemetry_otlp::metric::MetricExporterBuilder	with_http	-	supported	fn with_http(self) -> MetricExporterBuilder<HttpExporterBuilderSet>	With the HTTP transport.
opentelemetry_otlp::metric::MetricExporterBuilder	with_temporality	-	supported	fn with_temporality(self, temporality: Temporality) -> MetricExporterBuilder<C>	Set the temporality for the metrics.
opentelemetry_otlp::metric::MetricExporterBuilder	with_tonic	-	supported	fn with_tonic(self) -> MetricExporterBuilder<TonicExporterBuilderSet>	With the gRPC Tonic transport.
opentelemetry_otlp::span::SpanExporter	builder	-	supported	fn builder() -> SpanExporterBuilder<NoExporterBuilderSet>	Obtain a builder to configure a [SpanExporter].
opentelemetry_otlp::span::SpanExporter	export	opentelemetry_sdk::trace::export::SpanExporter	supported	async fn export(&self, batch: Vec<SpanData>) -> OTelSdkResult	-
opentelemetry_otlp::span::SpanExporter	set_resource	opentelemetry_sdk::trace::export::SpanExporter	supported	fn set_resource(&mut self, resource: &opentelemetry_sdk::Resource)	-
opentelemetry_otlp::span::SpanExporterBuilder	build	-	supported	fn build(self) -> Result<SpanExporter, ExporterBuildError>	Build the [SpanExporter] with the HTTP transport.
opentelemetry_otlp::span::SpanExporterBuilder	build	-	supported	fn build(self) -> Result<SpanExporter, ExporterBuildError>	Build the [SpanExporter] with the gRPC Tonic transport.
opentelemetry_otlp::span::SpanExporterBuilder	export_config	opentelemetry_otlp::exporter::HasExportConfig	supported	fn export_config(&mut self) -> &mut ExportConfig	-
opentelemetry_otlp::span::SpanExporterBuilder	http_client_config	opentelemetry_otlp::exporter::http::HasHttpConfig	supported	fn http_client_config(&mut self) -> &mut exporter::http::HttpConfig	-
opentelemetry_otlp::span::SpanExporterBuilder	new	-	supported	fn new() -> Self	Create a new [SpanExporterBuilder] with default settings.
opentelemetry_otlp::span::SpanExporterBuilder	tonic_config	opentelemetry_otlp::exporter::tonic::HasTonicConfig	supported	fn tonic_config(&mut self) -> &mut TonicConfig	-
opentelemetry_otlp::span::SpanExporterBuilder	with_http	-	supported	fn with_http(self) -> SpanExporterBuilder<HttpExporterBuilderSet>	With the HTTP transport.
opentelemetry_otlp::span::SpanExporterBuilder	with_tonic	-	supported	fn with_tonic(self) -> SpanExporterBuilder<TonicExporterBuilderSet>	With the gRPC Tonic transport.
opentelemetry_sdk::InMemoryExporterError	fmt	core::fmt::Display	supported	fn fmt(&self, __formatter: &mut ::core::fmt::Formatter<'_>) -> ::core::fmt::Result	-
opentelemetry_sdk::InMemoryExporterError	from	core::convert::From	supported	fn from(err: std::sync::PoisonError<T>) -> Self	-
opentelemetry_sdk::error::ExportError	exporter_name	-	supported	fn exporter_name(&self) -> &'static str	The name of exporter that returned this error
opentelemetry_sdk::error::OTelSdkError	fmt	core::fmt::Display	supported	fn fmt(&self, __formatter: &mut ::core::fmt::Formatter<'_>) -> ::core::fmt::Result	-
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	build	-	supported	fn build(self) -> BatchConfig	Builds a `BatchConfig` enforcing the following invariants: * `max_export_batch_size` must be less than or equal to `max_queue_size`.
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	with_max_export_batch_size	-	supported	fn with_max_export_batch_size(self, max_export_batch_size: usize) -> Self	Set max_export_batch_size for [`BatchConfigBuilder`]. It's the maximum number of logs to process in a single batch. If there are more than one batch worth of logs then it processes multiple batches of logs one batch after the other without…
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	with_max_export_timeout	-	supported	fn with_max_export_timeout(self, max_export_timeout: Duration) -> Self	Set max_export_timeout for [`BatchConfigBuilder`]. It's the maximum duration to export a batch of data. The default value is 30000 milliseconds.
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	with_max_queue_size	-	supported	fn with_max_queue_size(self, max_queue_size: usize) -> Self	Set max_queue_size for [`BatchConfigBuilder`]. It's the maximum queue size to buffer logs for delayed processing. If the queue gets full it will drop the logs. The default value is 2048.
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	with_scheduled_delay	-	supported	fn with_scheduled_delay(self, scheduled_delay: Duration) -> Self	Set scheduled_delay for [`BatchConfigBuilder`]. It's the delay interval in milliseconds between two consecutive processing of batches. The default value is 1000 milliseconds.
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	builder	-	supported	fn builder<E>(exporter: E) -> BatchLogProcessorBuilder<E> where E: LogExporter	Create a new batch processor builder
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	emit	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn emit(&self, record: &mut SdkLogRecord, instrumentation: &InstrumentationScope)	-
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	force_flush	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn force_flush(&self) -> OTelSdkResult	-
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	set_resource	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn set_resource(&mut self, resource: &Resource)	-
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	shutdown_with_timeout	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn shutdown_with_timeout(&self, timeout: Duration) -> OTelSdkResult	-
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessorBuilder	build	-	supported	fn build(self) -> BatchLogProcessor	Build a batch processor
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessorBuilder	with_batch_config	-	supported	fn with_batch_config(self, config: BatchConfig) -> Self	Set the BatchConfig for [`BatchLogProcessorBuilder`]
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	emit	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn emit(&self, record: &mut SdkLogRecord, instrumentation: &InstrumentationScope)	-
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	event_enabled	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn event_enabled(&self, level: opentelemetry::logs::Severity, target: &str, name: Option<&str>) -> bool	-
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	force_flush	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn force_flush(&self) -> OTelSdkResult	-
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	new	-	supported	fn new(exporter: T) -> Self	Creates a new `ConcurrentExportProcessor` with the given exporter.
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	set_resource	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn set_resource(&mut self, resource: &Resource)	-
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	shutdown_with_timeout	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn shutdown_with_timeout(&self, timeout: Duration) -> OTelSdkResult	-
opentelemetry_sdk::logs::export::LogBatch	iter	-	supported	fn iter(&self) -> impl Iterator<Item = (&SdkLogRecord, &InstrumentationScope)>	Returns an iterator over the log records and instrumentation scopes in the batch.
opentelemetry_sdk::logs::export::LogBatch	new	-	supported	fn new(data: &'a [(&'a SdkLogRecord, &'a InstrumentationScope)]) -> LogBatch<'a>	Creates a new instance of `LogBatch`.
opentelemetry_sdk::logs::export::LogExporter	event_enabled	-	supported	fn event_enabled(&self, _level: Severity, _target: &str, _name: Option<&str>) -> bool	Check if logs are enabled.
opentelemetry_sdk::logs::export::LogExporter	export	-	supported	fn export(&self, batch: LogBatch<'_>) -> impl std::future::Future<Output = OTelSdkResult> + Send	Exports a batch of log records and their associated instrumentation scopes.
opentelemetry_sdk::logs::export::LogExporter	set_resource	-	supported	fn set_resource(&mut self, _resource: &Resource)	Set the resource for the exporter.
opentelemetry_sdk::logs::export::LogExporter	shutdown	-	supported	fn shutdown(&self) -> OTelSdkResult	Shuts down the exporter with a default timeout.
opentelemetry_sdk::logs::export::LogExporter	shutdown_with_timeout	-	supported	fn shutdown_with_timeout(&self, _timeout: time::Duration) -> OTelSdkResult	Shuts down the exporter.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	export	opentelemetry_sdk::logs::export::LogExporter	supported	async fn export(&self, batch: LogBatch<'_>) -> OTelSdkResult	-
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	get_emitted_logs	-	supported	fn get_emitted_logs(&self) -> Result<Vec<LogDataWithResource>, InMemoryExporterError>	Returns the logs emitted via Logger as a vector of `LogDataWithResource`.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	is_shutdown_called	-	supported	fn is_shutdown_called(&self) -> bool	Returns true if shutdown was called.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	reset	-	supported	fn reset(&self)	Clears the internal (in-memory) storage of logs.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	set_resource	opentelemetry_sdk::logs::export::LogExporter	supported	fn set_resource(&mut self, resource: &Resource)	-
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	shutdown_with_timeout	opentelemetry_sdk::logs::export::LogExporter	supported	fn shutdown_with_timeout(&self, _timeout: time::Duration) -> OTelSdkResult	-
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporterBuilder	build	-	supported	fn build(&self) -> InMemoryLogExporter	Creates a new instance of `InMemoryLogExporter`.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporterBuilder	new	-	supported	fn new() -> Self	Creates a new instance of `InMemoryLogExporter`.
opentelemetry_sdk::logs::log_processor::LogProcessor	emit	-	supported	fn emit(&self, data: &mut SdkLogRecord, instrumentation: &InstrumentationScope)	Called when a log record is ready to processed and exported.
opentelemetry_sdk::logs::log_processor::LogProcessor	event_enabled	-	supported	fn event_enabled(&self, _level: Severity, _target: &str, _name: Option<&str>) -> bool	Check if logging is enabled
opentelemetry_sdk::logs::log_processor::LogProcessor	force_flush	-	supported	fn force_flush(&self) -> OTelSdkResult	Force the logs lying in the cache to be exported.
opentelemetry_sdk::logs::log_processor::LogProcessor	set_resource	-	supported	fn set_resource(&mut self, _resource: &Resource)	Set the resource for the log processor.
opentelemetry_sdk::logs::log_processor::LogProcessor	shutdown	-	supported	fn shutdown(&self) -> OTelSdkResult	Shuts down the processor with default timeout.
opentelemetry_sdk::logs::log_processor::LogProcessor	shutdown_with_timeout	-	supported	fn shutdown_with_timeout(&self, _timeout: Duration) -> OTelSdkResult	Shuts down the processor. After shutdown returns the log processor should stop processing any logs. It's up to the implementation on when to drop the LogProcessor.
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	builder	-	supported	fn builder<E>(exporter: E, runtime: R) -> BatchLogProcessorBuilder<E, R> where E: LogExporter	Create a new batch processor builder
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	emit	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn emit(&self, record: &mut SdkLogRecord, instrumentation: &InstrumentationScope)	-
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	force_flush	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn force_flush(&self) -> OTelSdkResult	-
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	set_resource	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn set_resource(&mut self, resource: &Resource)	-
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	shutdown	opentelemetry_sdk::logs::log_processor::LogProcessor	supported	fn shutdown(&self) -> OTelSdkResult	-
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessorBuilder	build	-	supported	fn build(self) -> BatchLogProcessor<R>	Build a batch processor
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessorBuilder	with_batch_config	-	supported	fn with_batch_config(self, config: BatchConfig) -> Self	Set the BatchConfig for [`BatchLogProcessorBuilder`]
opentelemetry_sdk::logs::logger::SdkLogger	create_log_record	opentelemetry::logs::logger::Logger	supported	fn create_log_record(&self) -> Self::LogRecord	-
opentelemetry_sdk::logs::logger::SdkLogger	emit	opentelemetry::logs::logger::Logger	supported	fn emit(&self, record: Self::LogRecord)	Emit a `LogRecord`.
opentelemetry_sdk::logs::logger::SdkLogger	event_enabled	opentelemetry::logs::logger::Logger	supported	fn event_enabled(&self, level: Severity, target: &str, name: Option<&str>) -> bool	-
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	build	-	supported	fn build(self) -> SdkLoggerProvider	Create a new provider from this configuration.
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	with_batch_exporter	-	supported	fn with_batch_exporter<T: LogExporter + 'static>(self, exporter: T) -> Self	Adds a [BatchLogProcessor] with the configured exporter to the pipeline, using the default [super::BatchConfig].
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	with_log_processor	-	supported	fn with_log_processor<T: LogProcessor + 'static>(self, processor: T) -> Self	Adds a custom [LogProcessor] to the pipeline.
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	with_resource	-	supported	fn with_resource(self, resource: Resource) -> Self	The `Resource` to be associated with this Provider.
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	with_simple_exporter	-	supported	fn with_simple_exporter<T: LogExporter + 'static>(self, exporter: T) -> Self	Adds a [SimpleLogProcessor] with the configured exporter to the pipeline.
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	builder	-	supported	fn builder() -> LoggerProviderBuilder	Create a new `LoggerProvider` builder.
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	force_flush	-	supported	fn force_flush(&self) -> OTelSdkResult	Force flush all remaining logs in log processors and return results.
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	logger	opentelemetry::logs::logger::LoggerProvider	supported	fn logger(&self, name: impl Into<Cow<'static, str>>) -> Self::Logger	-
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	logger_with_scope	opentelemetry::logs::logger::LoggerProvider	supported	fn logger_with_scope(&self, scope: InstrumentationScope) -> Self::Logger	-
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	shutdown	-	supported	fn shutdown(&self) -> OTelSdkResult	Shuts down this `LoggerProvider` with default timeout
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	shutdown_with_timeout	-	supported	fn shutdown_with_timeout(&self, timeout: Duration) -> OTelSdkResult	Shuts down this `LoggerProvider`
opentelemetry_sdk::logs::record::SdkLogRecord	add_attribute	opentelemetry::logs::record::LogRecord	supported	fn add_attribute<K, V>(&mut self, key: K, value: V) where K: Into<Key>, V: Into<AnyValue>	-
opentelemetry_sdk::logs::record::SdkLogRecord	add_attributes	opentelemetry::logs::record::LogRecord	supported	fn add_attributes<I, K, V>(&mut self, attributes: I) where I: IntoIterator<Item = (K, V)>, K: Into<Key>, V: Into<AnyValue>	-
opentelemetry_sdk::logs::record::SdkLogRecord	attributes_iter	-	supported	fn attributes_iter(&self) -> impl Iterator<Item = &(Key, AnyValue)>	Provides an iterator over the attributes.
opentelemetry_sdk::logs::record::SdkLogRecord	body	-	supported	fn body(&self) -> Option<&AnyValue>	Returns the body
opentelemetry_sdk::logs::record::SdkLogRecord	event_name	-	supported	fn event_name(&self) -> Option<&'static str>	Returns the event name
opentelemetry_sdk::logs::record::SdkLogRecord	observed_timestamp	-	supported	fn observed_timestamp(&self) -> Option<SystemTime>	Returns the observed timestamp
opentelemetry_sdk::logs::record::SdkLogRecord	set_body	opentelemetry::logs::record::LogRecord	supported	fn set_body(&mut self, body: AnyValue)	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_event_name	opentelemetry::logs::record::LogRecord	supported	fn set_event_name(&mut self, name: &'static str)	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_observed_timestamp	opentelemetry::logs::record::LogRecord	supported	fn set_observed_timestamp(&mut self, timestamp: SystemTime)	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_severity_number	opentelemetry::logs::record::LogRecord	supported	fn set_severity_number(&mut self, severity_number: Severity)	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_severity_text	opentelemetry::logs::record::LogRecord	supported	fn set_severity_text(&mut self, severity_text: &'static str)	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_target	opentelemetry::logs::record::LogRecord	supported	fn set_target<T>(&mut self, _target: T) where T: Into<Cow<'static, str>>	-
opentelemetry_sdk::logs::record::SdkLogRecord	set_timestamp	opentelemetry::logs::record::LogRecord	supported	fn set_timestamp(&mut self, timestamp: SystemTime)	-
