datafusion_tracing::instrumented_exec::InstrumentedExec::benefits_from_input_partitioning	38f691444115cb2976b25976	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-38f691444115cb2976b25976	fn benefits_from_input_partitioning(&self) -> Vec<bool>
datafusion_tracing::instrumented_exec::InstrumentedExec::cardinality_effect	4f4311bc0d53b2f60470aa48	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-4f4311bc0d53b2f60470aa48	fn cardinality_effect(&self) -> CardinalityEffect
datafusion_tracing::instrumented_exec::InstrumentedExec::check_invariants	4431e102b2f937b8a8aabab7	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-4431e102b2f937b8a8aabab7	fn check_invariants(&self, check: InvariantLevel) -> Result<()>
datafusion_tracing::instrumented_exec::InstrumentedExec::child_stats_requests	40cd3c3a973eaeec30c45ee6	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-40cd3c3a973eaeec30c45ee6	fn child_stats_requests(&self, partition: Option<usize>) -> Vec<ChildStats>
datafusion_tracing::instrumented_exec::InstrumentedExec::children	99e95f847335da0bbf946e15	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-99e95f847335da0bbf946e15	fn children(&self) -> Vec<&Arc<dyn ExecutionPlan>>
datafusion_tracing::instrumented_exec::InstrumentedExec::downcast_delegate	0ca0d6d4eb9b08d6694d6fbb	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-0ca0d6d4eb9b08d6694d6fbb	fn downcast_delegate(&self) -> Option<&dyn ExecutionPlan>
datafusion_tracing::instrumented_exec::InstrumentedExec::dynamic_expressions_produced	19559034239a4b4a4a98026e	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-19559034239a4b4a4a98026e	fn dynamic_expressions_produced(&self) -> Vec<Arc<dyn PhysicalExpr>>
datafusion_tracing::instrumented_exec::InstrumentedExec::execute	bcc3f78bd3f4c82028a43f48	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-bcc3f78bd3f4c82028a43f48	fn execute(&self, partition: usize, context: Arc<TaskContext>) -> Result<SendableRecordBatchStream>
datafusion_tracing::instrumented_exec::InstrumentedExec::fetch	049ab9af58f497e618e4d2b6	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-049ab9af58f497e618e4d2b6	fn fetch(&self) -> Option<usize>
datafusion_tracing::instrumented_exec::InstrumentedExec::fmt	06b16ec3b8b6de842f2e0b48	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-06b16ec3b8b6de842f2e0b48	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result
datafusion_tracing::instrumented_exec::InstrumentedExec::fmt_as	18bfead2c10fba7a78e5a441	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-18bfead2c10fba7a78e5a441	fn fmt_as(&self, format: DisplayFormatType, f: &mut fmt::Formatter<'_>) -> fmt::Result
datafusion_tracing::instrumented_exec::InstrumentedExec::gather_filters_for_pushdown	7ad14c45eff43f3cd41936d8	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-7ad14c45eff43f3cd41936d8	fn gather_filters_for_pushdown(&self, phase: FilterPushdownPhase, parent_filters: Vec<Arc<dyn PhysicalExpr>>, config: &ConfigOptions) -> Result<FilterDescription>
datafusion_tracing::instrumented_exec::InstrumentedExec::handle_child_pushdown_result	71565c175ffe3d07ddfe1c38	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-71565c175ffe3d07ddfe1c38	fn handle_child_pushdown_result(&self, phase: FilterPushdownPhase, child_pushdown_result: ChildPushdownResult, config: &ConfigOptions) -> Result<FilterPushdownPropagation<Arc<dyn ExecutionPlan>>>
datafusion_tracing::instrumented_exec::InstrumentedExec::inner	f5a31f96464c49df742a6f98	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-f5a31f96464c49df742a6f98	inner: std::sync::Arc<dyn ExecutionPlan>
datafusion_tracing::instrumented_exec::InstrumentedExec::input_distribution_requirements	c9ebe83aee1284ab75a8ad49	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-c9ebe83aee1284ab75a8ad49	fn input_distribution_requirements(&self) -> InputDistributionRequirements
datafusion_tracing::instrumented_exec::InstrumentedExec::maintains_input_order	c1410a4746144b333e7eb30a	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-c1410a4746144b333e7eb30a	fn maintains_input_order(&self) -> Vec<bool>
datafusion_tracing::instrumented_exec::InstrumentedExec::metrics	36184ce223d44f4826b2364c	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-36184ce223d44f4826b2364c	fn metrics(&self) -> Option<MetricsSet>
datafusion_tracing::instrumented_exec::InstrumentedExec::name	cdc0e8238a12e4b591bf6e86	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-cdc0e8238a12e4b591bf6e86	fn name(&self) -> &str
datafusion_tracing::instrumented_exec::InstrumentedExec::new	13d16cb5d27eaa3c8ecdfa16	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-13d16cb5d27eaa3c8ecdfa16	fn new(inner: Arc<dyn ExecutionPlan>, span_create_fn: Arc<dyn Fn() -> tracing::Span + Send + Sync>, options: &InstrumentationOptions) -> InstrumentedExec
datafusion_tracing::instrumented_exec::InstrumentedExec::partition_statistics	073a8774c150351a6eda0991	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-073a8774c150351a6eda0991	fn partition_statistics(&self, partition: Option<usize>) -> Result<Arc<Statistics>>
datafusion_tracing::instrumented_exec::InstrumentedExec::preview_fn	e5af45bb5f79edb447acd538	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-e5af45bb5f79edb447acd538	preview_fn: Option<std::sync::Arc<dyn Fn(&datafusion::arrow::record_batch::RecordBatch) -> Result<String, datafusion::arrow::error::ArrowError> + Send + Sync>>
datafusion_tracing::instrumented_exec::InstrumentedExec::preview_limit	1dc5e3675c398eef1e92583d	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-1dc5e3675c398eef1e92583d	preview_limit: usize
